name,keyword_found,centrality,retweets,all_retweets
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,4
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,4
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,1,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,1,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,5
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,1,0.18,0,3
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,4
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,2
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,4
ChemistryUpdate,1,0.18,0,2
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,4
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,1,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,10
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,4
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,1,0.18,1,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,5
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,1,3
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,4
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,3
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,1,6
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,4
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,1,0.18,0,3
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,1,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,2
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,4
ChemistryUpdate,0,0.18,0,5
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,4
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,1,0.18,0,1
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,1,3
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,3
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,1,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,2
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,0
ChemistryUpdate,0,0.18,0,1
